id,player,position,price,team,abbr,4_Pts,4_PtsCond,4_PPlay,4_xMins,4_xG,4_xA,4_TeamXG,4_TeamXGA,4_PCleanSheet,5_Pts,5_PtsCond,5_PPlay,5_xMins,5_xG,5_xA,5_TeamXG,5_TeamXGA,5_PCleanSheet,6_Pts,6_PtsCond,6_PPlay,6_xMins,6_xG,6_xA,6_TeamXG,6_TeamXGA,6_PCleanSheet,7_Pts,7_PtsCond,7_PPlay,7_xMins,7_xG,7_xA,7_TeamXG,7_TeamXGA,7_PCleanSheet,8_Pts,8_PtsCond,8_PPlay,8_xMins,8_xG,8_xA,8_TeamXG,8_TeamXGA,8_PCleanSheet,ko_total
27,Farès Chaïbi,MID,6.2,Algeria,ALG,2.407,3.158,0.762,71.04,0.049,0.13,0.901,1.953,0.142,0.665,3.271,0.203,71.04,0.053,0.141,0.976,1.752,0.173,0.2,3.204,0.063,71.04,0.051,0.136,0.939,1.918,0.147,0.053,3.149,0.017,71.04,0.049,0.13,0.9,2.007,0.134,0.053,3.137,0.017,71.04,0.048,0.128,0.884,1.971,0.139,3.38
176,Gabriel Martinelli,MID,6.5,Brazil,BRA,1.387,1.387,1.0,22.71,0.027,0.056,1.734,1.09,0.336,0.882,1.337,0.66,22.71,0.024,0.049,1.511,1.245,0.288,0.497,1.34,0.371,22.71,0.024,0.049,1.524,1.107,0.331,0.29,1.285,0.225,22.71,0.02,0.041,1.276,1.366,0.255,0.297,1.319,0.225,22.71,0.023,0.046,1.431,1.287,0.276,3.35
181,Endrick,FWD,5.5,Brazil,BRA,1.378,1.378,1.0,12.49,0.032,0.052,1.734,1.09,0.336,0.877,1.329,0.66,12.49,0.028,0.045,1.511,1.245,0.288,0.494,1.332,0.371,12.49,0.028,0.046,1.524,1.107,0.331,0.288,1.278,0.225,12.49,0.023,0.038,1.276,1.366,0.255,0.296,1.312,0.225,12.49,0.026,0.043,1.431,1.287,0.276,3.33
81,Aiden O'Neill,MID,5.4,Australia,AUS,2.308,2.62,0.881,68.28,0.04,0.021,1.048,1.63,0.196,0.774,2.398,0.323,68.28,0.027,0.014,0.707,2.196,0.111,0.149,2.582,0.058,68.28,0.036,0.019,0.938,1.602,0.202,0.047,2.497,0.019,68.28,0.033,0.017,0.848,1.877,0.153,0.047,2.49,0.019,68.28,0.032,0.017,0.842,1.906,0.149,3.32
845,Patrick Berg,MID,5.6,Norway,NOR,1.347,1.347,1.0,22.01,0.034,0.027,2.018,0.897,0.408,0.931,1.248,0.746,22.01,0.024,0.019,1.441,1.365,0.255,0.483,1.258,0.384,22.01,0.025,0.02,1.498,1.139,0.32,0.275,1.217,0.226,22.01,0.021,0.017,1.26,1.422,0.241,0.278,1.228,0.226,22.01,0.022,0.017,1.324,1.378,0.252,3.31
762,Orbelín Pineda,MID,6.2,Mexico,MEX,1.394,1.394,1.0,10.08,0.046,0.01,1.817,0.781,0.458,0.993,1.303,0.762,10.08,0.035,0.008,1.394,1.028,0.358,0.545,1.216,0.448,10.08,0.025,0.005,0.995,1.585,0.205,0.181,1.188,0.152,10.08,0.022,0.005,0.864,1.68,0.186,0.185,1.215,0.152,10.08,0.025,0.005,0.989,1.555,0.211,3.3
1983,Thomas Partey,MID,6.2,Ghana,GHA,2.707,2.707,1.0,86.07,0.054,0.034,0.67,2.186,0.112,0.464,2.818,0.165,86.07,0.063,0.04,0.781,2.066,0.127,0.092,2.664,0.035,86.07,0.052,0.034,0.653,2.48,0.084,0.016,2.7,0.006,86.07,0.055,0.035,0.68,2.335,0.097,0.016,2.708,0.006,86.07,0.055,0.035,0.689,2.338,0.097,3.3
511,Warren Zaïre-Emery,MID,6.1,France,FRA,1.07,1.07,1.0,4.63,0.006,0.006,2.252,0.701,0.496,0.873,1.052,0.829,4.63,0.005,0.005,1.67,1.121,0.326,0.557,1.055,0.528,4.63,0.005,0.005,1.774,0.873,0.418,0.401,1.046,0.383,4.63,0.004,0.004,1.464,1.094,0.335,0.401,1.046,0.383,4.63,0.004,0.004,1.471,1.094,0.335,3.3
85,David Alaba,DEF,4.6,Austria,AUT,2.171,2.305,0.942,74.67,0.025,0.076,0.93,2.044,0.13,0.743,2.965,0.251,74.67,0.028,0.085,1.043,1.729,0.178,0.238,2.892,0.082,74.67,0.029,0.087,1.072,1.774,0.17,0.068,2.495,0.027,74.67,0.027,0.08,0.989,1.957,0.141,0.069,2.525,0.027,74.67,0.026,0.078,0.957,1.93,0.145,3.29
1054,Krépin Diatta,MID,6.1,Senegal,SEN,1.976,3.165,0.624,87.26,0.032,0.134,0.986,1.34,0.262,0.795,3.24,0.245,87.26,0.035,0.145,1.066,1.327,0.265,0.306,3.053,0.1,87.26,0.03,0.125,0.921,1.571,0.208,0.096,3.049,0.031,87.26,0.03,0.124,0.914,1.563,0.209,0.097,3.087,0.031,87.26,0.031,0.128,0.941,1.5,0.223,3.27
1603,Jamie Leweling,MID,6.4,Germany,GER,1.256,1.256,1.0,7.77,0.023,0.024,2.284,0.886,0.412,0.919,1.167,0.788,7.77,0.015,0.015,1.487,1.424,0.241,0.477,1.205,0.396,7.77,0.018,0.019,1.827,1.104,0.332,0.308,1.169,0.264,7.77,0.015,0.016,1.511,1.396,0.248,0.307,1.163,0.264,7.77,0.015,0.015,1.455,1.419,0.242,3.27
230,Tani Oluwaseyi,FWD,4.9,Canada,CAN,1.705,1.705,1.0,20.65,0.078,0.054,1.632,0.847,0.429,1.032,1.424,0.725,20.65,0.047,0.033,0.978,1.487,0.226,0.357,1.389,0.257,20.65,0.043,0.03,0.897,1.993,0.136,0.089,1.388,0.064,20.65,0.043,0.03,0.895,1.826,0.161,0.089,1.379,0.064,20.65,0.042,0.029,0.873,1.828,0.161,3.27
669,Junya Ito,MID,5.0,Japan,JPN,1.83,1.83,1.0,27.64,0.066,0.103,1.117,1.473,0.229,0.8,1.973,0.405,27.64,0.077,0.121,1.312,1.32,0.267,0.369,1.821,0.203,27.64,0.065,0.102,1.105,1.582,0.205,0.135,1.777,0.076,27.64,0.061,0.097,1.047,1.628,0.196,0.137,1.811,0.076,27.64,0.064,0.101,1.091,1.588,0.204,3.27
1051,Édouard Mendy,GK,4.5,Senegal,SEN,2.017,3.231,0.624,90.0,0.0,0.0,0.986,1.34,0.262,0.801,3.264,0.245,90.0,0.0,0.0,1.066,1.327,0.265,0.268,2.675,0.1,90.0,0.0,0.0,0.921,1.571,0.208,0.085,2.694,0.031,90.0,0.0,0.0,0.914,1.563,0.209,0.089,2.839,0.031,90.0,0.0,0.0,0.941,1.5,0.223,3.26
1323,Gonzalo Montiel,DEF,4.3,Argentina,ARG,1.039,1.039,1.0,11.6,0.012,0.016,3.028,0.54,0.583,0.817,0.927,0.882,11.6,0.009,0.012,2.23,0.69,0.501,0.605,0.82,0.738,11.6,0.007,0.01,1.795,0.847,0.429,0.404,0.741,0.545,11.6,0.007,0.009,1.618,0.963,0.382,0.389,0.714,0.545,11.6,0.007,0.009,1.597,1.005,0.366,3.25
1604,Maximilian Beier,FWD,6.5,Germany,GER,1.249,1.249,1.0,5.77,0.029,0.016,2.284,0.886,0.412,0.916,1.162,0.788,5.77,0.019,0.01,1.487,1.424,0.241,0.475,1.199,0.396,5.77,0.023,0.012,1.827,1.104,0.332,0.307,1.165,0.264,5.77,0.019,0.01,1.511,1.396,0.248,0.306,1.159,0.264,5.77,0.018,0.01,1.455,1.419,0.242,3.25
1477,Luis Chávez,MID,6.3,Mexico,MEX,1.37,1.37,1.0,16.91,0.035,0.03,1.817,0.781,0.458,0.979,1.284,0.762,16.91,0.027,0.023,1.394,1.028,0.358,0.539,1.203,0.448,16.91,0.019,0.017,0.995,1.585,0.205,0.179,1.176,0.152,16.91,0.017,0.014,0.864,1.68,0.186,0.183,1.202,0.152,16.91,0.019,0.017,0.989,1.555,0.211,3.25
1032,Pape Gueye,MID,5.9,Senegal,SEN,1.957,3.134,0.624,76.96,0.086,0.039,0.986,1.34,0.262,0.787,3.207,0.245,76.96,0.094,0.042,1.066,1.327,0.265,0.303,3.023,0.1,76.96,0.081,0.036,0.921,1.571,0.208,0.095,3.019,0.031,76.96,0.08,0.036,0.914,1.563,0.209,0.096,3.056,0.031,76.96,0.083,0.037,0.941,1.5,0.223,3.24
1988,Ernest Nuamah,MID,5.0,Ghana,GHA,2.662,2.662,1.0,61.34,0.046,0.037,0.67,2.186,0.112,0.456,2.766,0.165,61.34,0.054,0.043,0.781,2.066,0.127,0.091,2.62,0.035,61.34,0.045,0.036,0.653,2.48,0.084,0.016,2.654,0.006,61.34,0.047,0.038,0.68,2.335,0.097,0.016,2.662,0.006,61.34,0.048,0.038,0.689,2.338,0.097,3.24
1987,Iñaki Williams,FWD,5.9,Ghana,GHA,2.655,2.655,1.0,72.6,0.054,0.058,0.67,2.186,0.112,0.455,2.762,0.165,72.6,0.063,0.067,0.781,2.066,0.127,0.091,2.639,0.035,72.6,0.053,0.056,0.653,2.48,0.084,0.016,2.665,0.006,72.6,0.055,0.059,0.68,2.335,0.097,0.016,2.674,0.006,72.6,0.056,0.059,0.689,2.338,0.097,3.23
1140,Fabian Rieder,MID,6.2,Switzerland,SUI,1.668,1.668,1.0,33.95,0.051,0.088,1.554,1.099,0.333,0.921,1.502,0.613,33.95,0.038,0.066,1.167,1.368,0.255,0.376,1.414,0.266,33.95,0.031,0.054,0.96,1.791,0.167,0.123,1.477,0.083,33.95,0.036,0.063,1.108,1.543,0.214,0.123,1.481,0.083,33.95,0.037,0.063,1.117,1.586,0.205,3.21
332,Ante Budimir,FWD,6.8,Croatia,CRO,1.955,2.062,0.948,54.05,0.147,0.018,1.058,1.456,0.233,0.759,2.097,0.362,54.05,0.152,0.019,1.094,1.534,0.216,0.287,2.053,0.14,54.05,0.146,0.018,1.049,1.62,0.198,0.103,2.025,0.051,54.05,0.142,0.017,1.02,1.655,0.191,0.103,2.023,0.051,54.05,0.141,0.017,1.019,1.636,0.195,3.21
716,Seol Young-Woo,DEF,4.2,Korea Republic,KOR,2.198,2.413,0.911,82.87,0.025,0.03,0.971,1.868,0.154,0.717,2.538,0.283,82.87,0.023,0.028,0.9,1.791,0.167,0.193,2.32,0.083,82.87,0.021,0.025,0.808,1.886,0.152,0.041,2.193,0.019,82.87,0.021,0.025,0.816,1.955,0.142,0.041,2.216,0.019,82.87,0.02,0.024,0.785,1.937,0.144,3.19
96,Michael Gregoritsch,FWD,6.0,Austria,AUT,2.21,2.346,0.942,55.03,0.181,0.038,0.93,2.044,0.13,0.628,2.505,0.251,55.03,0.202,0.042,1.043,1.729,0.178,0.209,2.547,0.082,55.03,0.208,0.044,1.072,1.774,0.17,0.067,2.429,0.027,55.03,0.192,0.04,0.989,1.957,0.141,0.065,2.384,0.027,55.03,0.186,0.039,0.957,1.93,0.145,3.18
1711,Ollie Watkins,FWD,7.9,England,ENG,1.204,1.204,1.0,5.32,0.026,0.007,1.991,0.785,0.456,0.88,1.136,0.775,5.32,0.018,0.004,1.322,1.068,0.344,0.503,1.149,0.438,5.32,0.019,0.005,1.45,1.113,0.329,0.294,1.132,0.26,5.32,0.017,0.004,1.283,1.171,0.31,0.297,1.143,0.26,5.32,0.019,0.005,1.395,1.129,0.323,3.18
715,Kim Min-Jae,DEF,5.0,Korea Republic,KOR,2.19,2.404,0.911,90.0,0.023,0.031,0.971,1.868,0.154,0.715,2.529,0.283,90.0,0.022,0.029,0.9,1.791,0.167,0.192,2.313,0.083,90.0,0.019,0.026,0.808,1.886,0.152,0.041,2.186,0.019,90.0,0.02,0.026,0.816,1.955,0.142,0.041,2.208,0.019,90.0,0.019,0.025,0.785,1.937,0.144,3.18
1157,Denis Zakaria,MID,6.1,Switzerland,SUI,1.637,1.637,1.0,53.54,0.068,0.033,1.554,1.099,0.333,0.907,1.479,0.613,53.54,0.051,0.024,1.167,1.368,0.255,0.371,1.395,0.266,53.54,0.042,0.02,0.96,1.791,0.167,0.121,1.455,0.083,53.54,0.048,0.023,1.108,1.543,0.214,0.122,1.459,0.083,53.54,0.049,0.023,1.117,1.586,0.205,3.16
1682,Thelo Aasgaard,MID,5.5,Norway,NOR,1.265,1.265,1.0,5.41,0.031,0.007,2.018,0.897,0.408,0.887,1.189,0.746,5.41,0.022,0.005,1.441,1.365,0.255,0.46,1.197,0.384,5.41,0.023,0.005,1.498,1.139,0.32,0.264,1.166,0.226,5.41,0.019,0.004,1.26,1.422,0.241,0.265,1.174,0.226,5.41,0.02,0.005,1.324,1.378,0.252,3.14
1476,Gilberto Mora,MID,4.5,Mexico,MEX,1.315,1.315,1.0,12.9,0.034,0.014,1.817,0.781,0.458,0.946,1.242,0.762,12.9,0.026,0.011,1.394,1.028,0.358,0.525,1.173,0.448,12.9,0.019,0.008,0.995,1.585,0.205,0.175,1.15,0.152,12.9,0.016,0.007,0.864,1.68,0.186,0.178,1.172,0.152,12.9,0.019,0.008,0.989,1.555,0.211,3.14
934,Rúben Neves,MID,5.9,Portugal,POR,1.255,1.255,1.0,18.43,0.024,0.022,1.906,0.876,0.417,0.879,1.197,0.734,18.43,0.018,0.017,1.471,1.191,0.304,0.493,1.186,0.416,18.43,0.017,0.016,1.386,1.226,0.294,0.259,1.18,0.22,18.43,0.017,0.015,1.343,1.252,0.286,0.257,1.172,0.22,18.43,0.016,0.015,1.285,1.275,0.279,3.14
156,Amar Memic,MID,4.7,Bosnia and Herzegovina,BIH,2.572,2.572,1.0,68.14,0.028,0.054,0.738,2.527,0.08,0.427,2.776,0.154,68.14,0.036,0.069,0.93,1.849,0.157,0.112,2.501,0.045,68.14,0.025,0.048,0.653,2.748,0.064,0.013,2.542,0.005,68.14,0.027,0.052,0.705,2.65,0.071,0.013,2.509,0.005,68.14,0.025,0.049,0.662,2.704,0.067,3.14
2034,Haji Wright,FWD,5.3,USA,USA,1.134,1.134,1.0,2.05,0.019,0.002,2.391,0.769,0.464,0.904,1.095,0.825,2.05,0.013,0.001,1.691,0.986,0.373,0.601,1.065,0.564,2.05,0.009,0.001,1.164,1.476,0.229,0.25,1.071,0.234,2.05,0.01,0.001,1.264,1.423,0.241,0.249,1.066,0.234,2.05,0.009,0.001,1.179,1.439,0.237,3.14
844,Morten Thorsby,MID,5.6,Norway,NOR,1.253,1.253,1.0,16.04,0.024,0.019,2.018,0.897,0.408,0.881,1.181,0.746,16.04,0.017,0.014,1.441,1.365,0.255,0.456,1.188,0.384,16.04,0.018,0.014,1.498,1.139,0.32,0.262,1.158,0.226,16.04,0.015,0.012,1.26,1.422,0.241,0.264,1.166,0.226,16.04,0.016,0.013,1.324,1.378,0.252,3.12
1968,Jacob Shaffelburg,MID,5.2,Canada,CAN,1.614,1.614,1.0,30.31,0.062,0.041,1.632,0.847,0.429,0.992,1.369,0.725,30.31,0.037,0.025,0.978,1.487,0.226,0.344,1.338,0.257,30.31,0.034,0.023,0.897,1.993,0.136,0.086,1.337,0.064,30.31,0.034,0.023,0.895,1.826,0.161,0.085,1.329,0.064,30.31,0.033,0.022,0.873,1.828,0.161,3.12
1999,Gavi,MID,6.5,Spain,ESP,1.001,1.001,1.0,0.03,0.0,0.0,2.213,0.839,0.432,0.779,1.0,0.779,0.03,0.0,0.0,1.682,0.981,0.375,0.529,1.001,0.529,0.03,0.0,0.0,1.942,0.903,0.405,0.393,1.0,0.392,0.03,0.0,0.0,1.638,1.088,0.337,0.393,1.0,0.392,0.03,0.0,0.0,1.515,1.101,0.332,3.1
903,Ramón Sosa,FWD,5.3,Paraguay,PAR,2.051,2.531,0.81,58.55,0.188,0.083,1.114,1.489,0.226,0.704,2.137,0.33,58.55,0.139,0.061,0.823,1.876,0.153,0.197,2.433,0.081,58.55,0.176,0.077,1.041,1.345,0.261,0.074,2.286,0.032,58.55,0.157,0.069,0.933,1.621,0.198,0.075,2.297,0.032,58.55,0.159,0.07,0.941,1.62,0.198,3.1
1116,Jesper Karlström,MID,5.6,Sweden,SWE,2.247,2.436,0.922,72.68,0.025,0.019,0.932,1.947,0.143,0.594,2.45,0.242,72.68,0.026,0.019,0.946,1.882,0.152,0.161,2.366,0.068,72.68,0.022,0.017,0.817,2.225,0.108,0.034,2.385,0.014,72.68,0.023,0.017,0.848,2.141,0.118,0.034,2.406,0.014,72.68,0.024,0.018,0.896,2.094,0.123,3.07
519,Angelo Stiller,MID,5.8,Germany,GER,1.165,1.165,1.0,7.88,0.011,0.026,2.284,0.886,0.412,0.872,1.107,0.788,7.88,0.007,0.017,1.487,1.424,0.241,0.448,1.132,0.396,7.88,0.009,0.021,1.827,1.104,0.332,0.292,1.109,0.264,7.88,0.007,0.017,1.511,1.396,0.248,0.291,1.105,0.264,7.88,0.007,0.016,1.455,1.419,0.242,3.07
843,Oscar Bobb,MID,5.1,Norway,NOR,1.232,1.232,1.0,11.09,0.017,0.032,2.018,0.897,0.408,0.87,1.166,0.746,11.09,0.012,0.023,1.441,1.365,0.255,0.45,1.172,0.384,11.09,0.013,0.024,1.498,1.139,0.32,0.259,1.145,0.226,11.09,0.011,0.02,1.26,1.422,0.241,0.261,1.152,0.226,11.09,0.011,0.021,1.324,1.378,0.252,3.07
1265,Timothy Weah,MID,5.8,USA,USA,1.097,1.097,1.0,5.62,0.009,0.008,2.391,0.769,0.464,0.882,1.069,0.825,5.62,0.006,0.006,1.691,0.986,0.373,0.59,1.047,0.564,5.62,0.004,0.004,1.164,1.476,0.229,0.246,1.051,0.234,5.62,0.005,0.004,1.264,1.423,0.241,0.245,1.048,0.234,5.62,0.005,0.004,1.179,1.439,0.237,3.06
90,Stefan Posch,DEF,4.3,Austria,AUT,2.008,2.132,0.942,73.08,0.028,0.032,0.93,2.044,0.13,0.696,2.776,0.251,73.08,0.032,0.036,1.043,1.729,0.178,0.222,2.697,0.082,73.08,0.033,0.037,1.072,1.774,0.17,0.063,2.313,0.027,73.08,0.03,0.035,0.989,1.957,0.141,0.064,2.349,0.027,73.08,0.029,0.033,0.957,1.93,0.145,3.05
1077,Ronwen Williams,GK,4.5,South Africa,RSA,2.54,2.54,1.0,88.04,0.0,0.0,0.847,1.632,0.195,0.467,1.696,0.275,88.04,0.0,0.0,0.666,2.065,0.127,0.034,0.731,0.047,88.04,0.0,0.0,0.605,2.68,0.069,0.005,0.898,0.005,88.04,0.0,0.0,0.594,2.564,0.077,0.006,1.026,0.005,88.04,0.0,0.0,0.597,2.477,0.084,3.05
242,Mathieu Choinière,MID,5.3,Canada,CAN,1.55,1.55,1.0,23.29,0.038,0.083,1.632,0.847,0.429,0.964,1.33,0.725,23.29,0.023,0.05,0.978,1.487,0.226,0.335,1.303,0.257,23.29,0.021,0.045,0.897,1.993,0.136,0.084,1.302,0.064,23.29,0.021,0.045,0.895,1.826,0.161,0.083,1.295,0.064,23.29,0.02,0.044,0.873,1.828,0.161,3.02
1582,Zeki Amdouni,FWD,4.9,Switzerland,SUI,1.557,1.557,1.0,15.96,0.07,0.023,1.554,1.099,0.333,0.871,1.42,0.613,15.96,0.053,0.018,1.167,1.368,0.255,0.358,1.346,0.266,15.96,0.043,0.014,0.96,1.791,0.167,0.117,1.398,0.083,15.96,0.05,0.017,1.108,1.543,0.214,0.117,1.402,0.083,15.96,0.051,0.017,1.117,1.586,0.205,3.02
1318,Lisandro Martínez,DEF,4.6,Argentina,ARG,0.949,0.949,1.0,11.41,0.008,0.006,3.028,0.54,0.583,0.759,0.861,0.882,11.41,0.006,0.005,2.23,0.69,0.501,0.566,0.767,0.738,11.41,0.005,0.004,1.795,0.847,0.429,0.378,0.694,0.545,11.41,0.004,0.003,1.618,0.963,0.382,0.363,0.667,0.545,11.41,0.004,0.003,1.597,1.005,0.366,3.02
303,Guéla Doué,DEF,3.9,Côte d'Ivoire,CIV,2.139,2.235,0.957,74.65,0.022,0.054,0.882,1.944,0.143,0.588,2.447,0.24,74.65,0.024,0.057,0.93,1.838,0.159,0.184,2.752,0.067,74.65,0.023,0.055,0.903,1.673,0.188,0.046,2.196,0.021,74.65,0.021,0.049,0.808,1.947,0.143,0.05,2.408,0.021,74.65,0.023,0.055,0.9,1.852,0.157,3.01
300,Wilfried Singo,DEF,4.4,Côte d'Ivoire,CIV,2.128,2.223,0.957,69.73,0.024,0.021,0.882,1.944,0.143,0.586,2.44,0.24,69.73,0.026,0.022,0.93,1.838,0.159,0.185,2.765,0.067,69.73,0.025,0.021,0.903,1.673,0.188,0.046,2.192,0.021,69.73,0.022,0.019,0.808,1.947,0.143,0.05,2.403,0.021,69.73,0.025,0.021,0.9,1.852,0.157,2.99
923,Gonçalo Ramos,FWD,7.5,Portugal,POR,1.179,1.179,1.0,6.18,0.023,0.006,1.906,0.876,0.417,0.836,1.138,0.734,6.18,0.018,0.004,1.471,1.191,0.304,0.47,1.13,0.416,6.18,0.017,0.004,1.386,1.226,0.294,0.247,1.126,0.22,6.18,0.016,0.004,1.343,1.252,0.286,0.246,1.12,0.22,6.18,0.016,0.004,1.285,1.275,0.279,2.98
485,Kobbie Mainoo,MID,6.1,England,ENG,1.111,1.111,1.0,9.82,0.009,0.012,1.991,0.785,0.456,0.832,1.073,0.775,9.82,0.006,0.008,1.322,1.068,0.344,0.473,1.081,0.438,9.82,0.007,0.009,1.45,1.113,0.329,0.278,1.071,0.26,9.82,0.006,0.008,1.283,1.171,0.31,0.28,1.078,0.26,9.82,0.007,0.008,1.395,1.129,0.323,2.97
1599,Nadiem Amiri,MID,6.3,Germany,GER,1.118,1.118,1.0,5.45,0.012,0.006,2.284,0.886,0.412,0.849,1.077,0.788,5.45,0.008,0.004,1.487,1.424,0.241,0.433,1.095,0.396,5.45,0.01,0.005,1.827,1.104,0.332,0.284,1.078,0.264,5.45,0.008,0.004,1.511,1.396,0.248,0.284,1.075,0.264,5.45,0.008,0.004,1.455,1.419,0.242,2.97
86,Philipp Lienhart,DEF,4.3,Austria,AUT,1.949,2.069,0.942,81.29,0.031,0.014,0.93,2.044,0.13,0.679,2.707,0.251,81.29,0.035,0.016,1.043,1.729,0.178,0.216,2.626,0.082,81.29,0.036,0.016,1.072,1.774,0.17,0.062,2.246,0.027,81.29,0.033,0.015,0.989,1.957,0.141,0.063,2.285,0.027,81.29,0.032,0.014,0.957,1.93,0.145,2.97
928,Francisco Conceição,MID,5.7,Portugal,POR,1.17,1.17,1.0,9.18,0.016,0.014,1.906,0.876,0.417,0.831,1.131,0.734,9.18,0.012,0.011,1.471,1.191,0.304,0.467,1.124,0.416,9.18,0.012,0.01,1.386,1.226,0.294,0.246,1.12,0.22,9.18,0.011,0.01,1.343,1.252,0.286,0.245,1.115,0.22,9.18,0.011,0.01,1.285,1.275,0.279,2.96
1042,Iliman Ndiaye,FWD,6.5,Senegal,SEN,1.786,2.861,0.624,77.98,0.088,0.052,0.986,1.34,0.262,0.719,2.93,0.245,77.98,0.095,0.057,1.066,1.327,0.265,0.281,2.805,0.1,77.98,0.082,0.049,0.921,1.571,0.208,0.088,2.8,0.031,77.98,0.082,0.049,0.914,1.563,0.209,0.089,2.823,0.031,77.98,0.084,0.05,0.941,1.5,0.223,2.96
1230,Guillermo Varela,DEF,4.2,Uruguay,URU,1.583,3.847,0.411,64.0,0.019,0.061,1.23,1.268,0.281,0.78,3.8,0.205,64.0,0.018,0.058,1.165,1.277,0.279,0.34,3.558,0.095,64.0,0.017,0.056,1.127,1.366,0.255,0.131,3.272,0.04,64.0,0.016,0.053,1.058,1.475,0.229,0.13,3.243,0.04,64.0,0.016,0.051,1.017,1.481,0.227,2.96
74,Mathew Ryan,GK,4.1,Australia,AUS,2.243,2.546,0.881,88.06,0.0,0.0,1.048,1.63,0.196,0.475,1.471,0.323,88.06,0.0,0.0,0.707,2.196,0.111,0.15,2.608,0.058,88.06,0.0,0.0,0.938,1.602,0.202,0.039,2.041,0.019,88.06,0.0,0.0,0.848,1.877,0.153,0.038,1.987,0.019,88.06,0.0,0.0,0.842,1.906,0.149,2.94
267,Juan Fernando Quintero,MID,5.6,Colombia,COL,1.203,1.203,1.0,6.6,0.014,0.03,1.736,0.827,0.437,0.838,1.16,0.723,6.6,0.011,0.023,1.362,1.1,0.333,0.468,1.133,0.413,6.6,0.009,0.019,1.135,1.283,0.277,0.21,1.138,0.185,6.6,0.01,0.02,1.18,1.226,0.294,0.21,1.135,0.185,6.6,0.01,0.02,1.155,1.256,0.285,2.93
926,Trincão,FWD,5.9,Portugal,POR,1.158,1.158,1.0,6.25,0.016,0.016,1.906,0.876,0.417,0.824,1.122,0.734,6.25,0.012,0.012,1.471,1.191,0.304,0.463,1.115,0.416,6.25,0.012,0.011,1.386,1.226,0.294,0.244,1.111,0.22,6.25,0.011,0.011,1.343,1.252,0.286,0.243,1.107,0.22,6.25,0.011,0.011,1.285,1.275,0.279,2.93
857,Andreas Schjelderup,FWD,6.2,Norway,NOR,1.158,1.158,1.0,7.53,0.017,0.013,2.018,0.897,0.408,0.83,1.113,0.746,7.53,0.012,0.009,1.441,1.365,0.255,0.429,1.118,0.384,7.53,0.013,0.01,1.498,1.139,0.32,0.248,1.099,0.226,7.53,0.011,0.008,1.26,1.422,0.241,0.25,1.104,0.226,7.53,0.011,0.009,1.324,1.378,0.252,2.92
1229,Mathías Olivera,DEF,4.3,Uruguay,URU,1.562,3.796,0.411,74.21,0.032,0.025,1.23,1.268,0.281,0.77,3.752,0.205,74.21,0.03,0.023,1.165,1.277,0.279,0.335,3.511,0.095,74.21,0.029,0.023,1.127,1.366,0.255,0.129,3.226,0.04,74.21,0.027,0.021,1.058,1.475,0.229,0.128,3.199,0.04,74.21,0.026,0.02,1.017,1.481,0.227,2.92
1056,Habib Diarra,MID,6.2,Senegal,SEN,1.757,2.815,0.624,66.9,0.039,0.049,0.986,1.34,0.262,0.703,2.863,0.245,66.9,0.042,0.054,1.066,1.327,0.265,0.273,2.725,0.1,66.9,0.037,0.046,0.921,1.571,0.208,0.086,2.723,0.031,66.9,0.036,0.046,0.914,1.563,0.209,0.087,2.751,0.031,66.9,0.037,0.047,0.941,1.5,0.223,2.91
482,Jordan Henderson,MID,5.1,England,ENG,1.076,1.076,1.0,6.29,0.006,0.009,1.991,0.785,0.456,0.814,1.051,0.775,6.29,0.004,0.006,1.322,1.068,0.344,0.462,1.055,0.438,6.29,0.004,0.007,1.45,1.113,0.329,0.272,1.049,0.26,6.29,0.004,0.006,1.283,1.171,0.31,0.273,1.053,0.26,6.29,0.004,0.006,1.395,1.129,0.323,2.9
2023,Soufiane Rahimi,FWD,5.6,Morocco,MAR,1.505,1.505,1.0,14.64,0.067,0.014,1.054,1.274,0.28,0.709,1.66,0.427,14.64,0.088,0.018,1.382,0.867,0.42,0.409,1.456,0.281,14.64,0.06,0.012,0.951,1.534,0.216,0.138,1.448,0.095,14.64,0.059,0.012,0.934,1.417,0.242,0.137,1.437,0.095,14.64,0.058,0.012,0.912,1.413,0.243,2.9
177,Luiz Henrique,FWD,6.1,Brazil,BRA,1.185,1.185,1.0,16.61,0.018,0.02,1.734,1.09,0.336,0.766,1.162,0.66,16.61,0.016,0.018,1.511,1.245,0.288,0.431,1.163,0.371,16.61,0.016,0.018,1.524,1.107,0.331,0.256,1.137,0.225,16.61,0.013,0.015,1.276,1.366,0.255,0.26,1.153,0.225,16.61,0.015,0.017,1.431,1.287,0.276,2.9
304,Emmanuel Agbadou,DEF,3.9,Côte d'Ivoire,CIV,2.053,2.145,0.957,68.97,0.017,0.018,0.882,1.944,0.143,0.567,2.359,0.24,68.97,0.018,0.019,0.93,1.838,0.159,0.18,2.686,0.067,68.97,0.017,0.019,0.903,1.673,0.188,0.044,2.121,0.021,68.97,0.015,0.017,0.808,1.947,0.143,0.049,2.324,0.021,68.97,0.017,0.019,0.9,1.852,0.157,2.89
