Rk,Player,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Matches,confederation
173,Finn Surman,DF,New Zealand,22,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,OFC
174,Sam Sutton,DF,New Zealand,24,2001,1,0,27,0.3,0,1,1,0,0,0,0,0,0.0,3.33,3.33,0.0,3.33,Matches,OFC
211,Francis de Vries,DF,New Zealand,31,1994,3,1,154,1.7,1,2,3,1,0,0,0,0,0.58,1.17,1.75,0.58,1.75,Matches,OFC
215,Ben Waine,FW,New Zealand,24,2001,4,0,99,1.1,2,1,3,1,1,2,0,0,1.82,0.91,2.73,0.91,1.82,Matches,OFC
225,Chris Wood,FW,New Zealand,34,1991,5,5,326,3.6,9,0,9,9,0,0,0,0,2.48,0.0,2.48,2.48,2.48,Matches,OFC
5,Zafarmurod Abdirahmatov,DF,Uzbekistan,22,2003,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
6,Bobir Abdixolikov,FW,Uzbekistan,28,1997,6,1,137,1.5,0,1,1,0,0,0,1,0,0.0,0.66,0.66,0.0,0.66,Matches,AFC
8,Saad Abdul-Amir,MF,Iraq,34,1992,2,1,103,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
11,Saud Abdulhamid,"MF,DF",Saudi Arabia,26,1999,14,10,977,10.9,0,2,2,0,0,0,4,0,0.0,0.18,0.18,0.0,0.18,Matches,AFC
13,Hasan Abdulkareem,MF,Iraq,27,1999,4,0,60,0.7,0,1,1,0,0,0,0,0,0.0,1.5,1.5,0.0,1.5,Matches,AFC
15,Pashang Abdulla,FW,Iraq,31,1994,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
18,Abdulla Abdullayev,DF,Uzbekistan,28,1997,8,3,273,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
21,Yusuf Abdurisag,MF,Qatar,26,1999,6,1,194,2.2,1,0,1,1,0,0,3,0,0.46,0.0,0.46,0.46,0.46,Matches,AFC
24,Abdulrahman Al-Aboud,FW,Saudi Arabia,30,1995,2,1,91,1.0,2,0,2,2,0,0,1,0,1.98,0.0,1.98,1.98,1.98,Matches,AFC
26,Husam Abu Dahab,DF,Jordan,25,2000,3,3,256,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
27,Mohammad Abu Hasheesh,"MF,DF",Jordan,30,1995,11,5,493,5.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
28,Mohannad Abu Taha,MF,Jordan,22,2003,11,8,672,7.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
31,Yazeed Abulaila,GK,Jordan,33,1993,16,16,1406,15.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
32,Mahmoud Abunada,GK,Qatar,25,2000,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
33,Mohammad Aburiziq,FW,Jordan,26,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
39,Ali Adnan Kadhim,DF,Iraq,32,1993,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
40,Akram Afif,"MF,FW",Qatar,29,1996,16,16,1383,15.4,4,11,15,3,1,1,1,0,0.26,0.72,0.98,0.2,0.91,Matches,AFC
43,Javad Aghaeipour,FW,IR Iran,26,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
44,Aref Aghasi,DF,IR Iran,29,1997,2,2,176,2.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
53,Hazem Ahmed,MF,Qatar,27,1998,2,1,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
54,Homam Ahmed,"DF,MF",Qatar,26,1999,13,9,822,9.1,0,4,4,0,0,0,1,0,0.0,0.44,0.44,0.0,0.44,Matches,AFC
59,Abdullah Al Ahrak,MF,Qatar,28,1997,4,2,163,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
60,Mohamed Aiash,DF,Qatar,24,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
64,Salem Al-Ajalin,DF,Jordan,37,1988,6,5,451,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
70,Ahmed Alaaeldin,FW,Qatar,33,1993,3,1,90,1.0,2,0,2,1,1,1,0,0,2.0,0.0,2.0,1.0,1.0,Matches,AFC
74,Almoez Ali,FW,Qatar,29,1996,14,13,1091,12.1,12,1,13,10,2,2,3,0,0.99,0.08,1.07,0.82,0.91,Matches,AFC
77,Hussein Ali,DF,Iraq,23,2002,18,15,1289,14.3,1,0,1,1,0,0,1,0,0.07,0.0,0.07,0.07,0.07,Matches,AFC
78,Khaled Ali,MF,Qatar,24,2001,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
79,Mukhtar Ali,MF,Saudi Arabia,28,1997,6,4,372,4.1,0,1,1,0,0,0,0,0,0.0,0.24,0.24,0.0,0.24,Matches,AFC
80,Al-Mahdi Ali Mukhtar,DF,Qatar,33,1992,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
88,Xojiakbar Alijonov,"MF,DF",Uzbekistan,28,1997,12,10,907,10.1,1,1,2,1,0,0,0,0,0.1,0.1,0.2,0.1,0.2,Matches,AFC
90,Ali Alipour,FW,IR Iran,30,1995,2,1,38,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
91,Xusniddin Aliqulov,DF,Uzbekistan,26,1999,14,13,1186,13.2,2,1,3,2,0,0,2,0,0.15,0.08,0.23,0.15,0.23,Matches,AFC
94,Ahmed Allée,MF,Iraq,29,1996,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
107,Turki Al Ammar,MF,Saudi Arabia,26,1999,1,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
108,Amir Al Ammari,MF,Iraq,28,1997,18,16,1447,16.1,2,3,5,1,1,1,2,0,0.12,0.19,0.31,0.06,0.25,Matches,AFC
109,Azizbek Amonov,FW,Uzbekistan,28,1997,3,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
111,Abdulelah Al-Amri,DF,Saudi Arabia,29,1997,2,1,101,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
112,Youssef Amyn,"MF,FW",Iraq,22,2003,16,8,864,9.6,2,1,3,2,0,0,2,0,0.21,0.1,0.31,0.21,0.31,Matches,AFC
119,Luay Al Ani,MF,Iraq,28,1997,3,1,104,1.2,0,1,1,0,0,0,1,0,0.0,0.87,0.87,0.0,0.87,Matches,AFC
123,Karim Ansarifard,FW,IR Iran,35,1990,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
127,Nawaf Al Aqidi,GK,Saudi Arabia,25,2000,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
128,Yazan Al-Arab,DF,Jordan,30,1996,14,14,1259,14.0,1,0,1,1,0,0,2,0,0.07,0.0,0.07,0.07,0.07,Matches,AFC
139,Daniel Arzani,"FW,MF",Australia,27,1999,4,0,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
140,Reza Asadi,MF,IR Iran,30,1996,2,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
142,Takuma Asano,MF,Japan,31,1994,3,1,93,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
146,Rustam Ashurmatov,DF,Uzbekistan,29,1996,12,11,932,10.4,1,0,1,1,0,0,3,0,0.1,0.0,0.1,0.1,0.1,Matches,AFC
149,Ali Al Asmari,MF,Saudi Arabia,29,1997,1,1,81,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
158,Nathaniel Atkinson,DF,Australia,26,1999,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
159,Abdullah Al-Attar,"DF,FW",Jordan,33,1992,2,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
161,Amjad Attwan,MF,Iraq,28,1997,6,3,332,3.7,0,1,1,0,0,0,2,0,0.0,0.27,0.27,0.0,0.27,Matches,AFC
166,Rajaei Ayed,MF,Jordan,32,1993,8,3,299,3.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
168,Yousef Aymen,DF,Qatar,26,1999,2,2,180,2.0,1,0,1,1,0,0,0,0,0.5,0.0,0.5,0.5,0.5,Matches,AFC
170,Mohammadreza Azadi,FW,IR Iran,26,1999,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
177,Sardar Azmoun,FW,IR Iran,31,1995,13,12,983,10.9,8,5,13,8,0,0,1,0,0.73,0.46,1.19,0.73,1.19,Matches,AFC
180,Keanu Baccus,MF,Australia,27,1998,6,5,405,4.5,1,0,1,1,0,0,4,0,0.22,0.0,0.22,0.22,0.22,Matches,AFC
194,Reziq Bani Hani,FW,Jordan,24,2002,3,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
196,Meshaal Barsham,GK,Qatar,27,1998,13,13,1149,12.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
198,Ahmed Basil,GK,Iraq,29,1996,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
209,Ibrahim Bayesh,MF,Iraq,25,2000,18,15,1345,14.9,2,2,4,2,0,0,0,0,0.13,0.13,0.27,0.13,0.27,Matches,AFC
211,Aziz Behich,"MF,DF",Australia,35,1990,14,10,943,10.5,1,0,1,1,0,0,0,0,0.1,0.0,0.1,0.1,0.1,Matches,AFC
212,Alireza Beiranvand,GK,IR Iran,33,1992,13,13,1170,13.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
227,Brandon Borrello,"FW,MF",Australia,30,1995,7,3,320,3.6,1,0,1,1,0,0,0,0,0.28,0.0,0.28,0.28,0.28,Matches,AFC
228,Jordy Bos,DF,Australia,23,2002,9,4,434,4.8,0,2,2,0,0,0,1,0,0.0,0.41,0.41,0.0,0.41,Matches,AFC
231,Karim Boudiaf,MF,Qatar,35,1990,4,3,255,2.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
234,Nawaf Boushal,DF,Saudi Arabia,26,1999,6,5,468,5.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
235,Martin Boyle,"FW,MF",Australia,32,1993,7,7,442,4.9,2,2,4,1,1,1,1,0,0.41,0.41,0.81,0.2,0.61,Matches,AFC
236,Abdurauf Boʻriyev,MF,Uzbekistan,23,2002,3,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
238,Sultan Al-Brake,DF,Qatar,29,1996,2,2,175,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
239,Luke Brattan,MF,Australia,35,1990,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
241,Mohammed Al-Breik,MF,Saudi Arabia,33,1992,1,1,90,1.0,0,1,1,0,0,0,0,0,0.0,1.0,1.0,0.0,1.0,Matches,AFC
245,Ali Al-Bulaihi,DF,Saudi Arabia,36,1989,7,7,630,7.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
248,Firas Al-Buraikan,FW,Saudi Arabia,25,2000,15,14,1116,12.4,5,0,5,4,1,1,0,0,0.4,0.0,0.4,0.32,0.32,Matches,AFC
250,Cameron Burgess,DF,Australia,30,1995,12,12,1035,11.5,0,1,1,0,0,0,1,0,0.0,0.09,0.09,0.0,0.09,Matches,AFC
254,Anthony Cáceres,MF,Australia,33,1992,4,1,117,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
268,Lee Chang-keun,GK,Korea Republic,32,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
281,Roozbeh Cheshmi,MF,IR Iran,32,1993,4,1,179,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
300,Alessandro Circati,DF,Australia,22,2003,4,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
323,Nasser Al-Dawsari,MF,Saudi Arabia,27,1998,12,9,791,8.8,0,1,1,0,0,0,3,0,0.0,0.11,0.11,0.0,0.11,Matches,AFC
324,Salem Al-Dawsari,"MF,FW",Saudi Arabia,34,1991,14,14,1240,13.8,2,1,3,2,0,3,0,0,0.15,0.07,0.22,0.15,0.22,Matches,AFC
325,Mohammad Al-Dawud,"FW,MF",Jordan,33,1992,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
327,Miloš Degenek,DF,Australia,31,1994,4,3,274,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
329,Thomas Deng,DF,Australia,28,1997,2,1,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
330,Cammy Devlin,MF,Australia,27,1998,2,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
333,Frans Dhia Putros,DF,Iraq,32,1993,6,2,267,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
338,Velibor Djuric,MF,Jordan,43,1982,2,2,162,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
340,Ritsu Doan,"MF,FW",Japan,27,1998,12,10,721,8.0,3,3,6,3,0,0,0,0,0.37,0.37,0.75,0.37,0.75,Matches,AFC
343,Lee Dong-gyeong,MF,Korea Republic,28,1997,2,1,50,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
348,Merchas Doski,DF,Iraq,26,1999,15,15,1350,15.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
353,Won Du-jae,MF,Korea Republic,28,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
355,Mitchell Duke,FW,Australia,35,1991,13,9,737,8.2,3,1,4,3,0,0,0,0,0.37,0.12,0.49,0.37,0.49,Matches,AFC
362,Omid Ebrahimi,MF,IR Iran,38,1987,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
372,Wataru Endo,MF,Japan,32,1993,11,10,859,9.5,1,0,1,1,0,0,0,0,0.1,0.0,0.1,0.1,0.1,Matches,AFC
375,Xojimat Erkinov,FW,Uzbekistan,24,2001,10,2,192,2.1,2,0,2,2,0,0,1,0,0.94,0.0,0.94,0.94,0.94,Matches,AFC
376,Ahmad Ersan,MF,Jordan,30,1995,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
377,Umar Eshmurodov,DF,Uzbekistan,33,1992,9,8,676,7.5,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,Matches,AFC
381,Saeid Ezatolahi,MF,IR Iran,29,1996,13,12,1051,11.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
382,Ali Faez,DF,Iraq,31,1994,3,1,115,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
383,Muath Fagihy,MF,Saudi Arabia,23,2002,1,1,78,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
388,Abdallah Al Fakhori,GK,Jordan,26,2000,1,0,34,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
390,Saman Fallah,MF,IR Iran,24,2001,2,0,20,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
398,Marko Farji,MF,Iraq,21,2004,4,3,251,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
400,Ahmed Fathy,MF,Qatar,33,1993,13,12,945,10.5,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
403,Abbosbek Fayzullayev,"MF,FW",Uzbekistan,22,2003,16,8,963,10.7,4,2,6,4,0,0,1,0,0.37,0.19,0.56,0.37,0.56,Matches,AFC
418,Joel Fujita,MF,Japan,23,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
419,Kyogo Furuhashi,"FW,MF",Japan,31,1995,2,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
420,Jassem Gaber,MF,Qatar,23,2002,10,6,577,6.4,0,1,1,0,0,0,0,0,0.0,0.16,0.16,0.0,0.16,Matches,AFC
423,Ahmed Al Ganehi,"MF,FW",Qatar,25,2000,10,6,449,5.0,1,0,1,1,0,0,2,0,0.2,0.0,0.2,0.2,0.2,Matches,AFC
424,Joe Gauci,GK,Australia,25,2000,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
429,Jason Geria,DF,Australia,32,1993,8,5,546,6.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
430,Mehdi Ghaedi,MF,IR Iran,27,1998,11,8,651,7.2,3,1,4,3,0,0,1,0,0.41,0.14,0.55,0.41,0.55,Matches,AFC
434,Faisal Al Ghamdi,MF,Saudi Arabia,24,2001,10,5,486,5.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
435,Sultan Al-Ghanam,MF,Saudi Arabia,31,1994,4,2,179,2.0,0,2,2,0,0,0,1,0,0.0,1.01,1.01,0.0,1.01,Matches,AFC
438,Abdulrahman Ghareeb,FW,Saudi Arabia,28,1997,8,2,264,2.9,1,1,2,1,0,0,0,0,0.34,0.34,0.68,0.34,0.68,Matches,AFC
439,Hussain Ghasem,DF,Iraq,,,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
443,Saman Ghoddos,MF,IR Iran,32,1993,13,12,929,10.3,0,2,2,0,0,0,2,0,0.0,0.19,0.19,0.0,0.19,Matches,AFC
445,Ali Gholizadeh,MF,IR Iran,29,1996,8,3,282,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
446,Mohammed Ghorbani,"MF,FW",IR Iran,24,2001,7,2,248,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
451,Craig Goodwin,"MF,FW",Australia,34,1991,9,7,581,6.5,3,6,9,3,0,0,2,0,0.46,0.93,1.39,0.46,1.39,Matches,AFC
452,Cho Gue-sung,FW,Korea Republic,28,1998,4,3,207,2.3,1,1,2,1,0,0,1,0,0.43,0.43,0.87,0.43,0.87,Matches,AFC
457,Peter Gwargis,MF,Iraq,25,2000,1,1,72,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
459,Aziz Gʻaniyev,MF,Uzbekistan,27,1998,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
461,Ihsan Haddad,"MF,DF",Jordan,31,1994,13,13,1141,12.7,0,2,2,0,0,0,2,0,0.0,0.16,0.16,0.0,0.16,Matches,AFC
462,Naif Al-Hadhrami,MF,Qatar,24,2001,2,2,162,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
463,Safaa Hadi,MF,Iraq,27,1998,3,2,142,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
468,Aref Al Haj,FW,Jordan,24,2001,3,0,12,0.1,0,1,1,0,0,0,0,0,0.0,7.5,7.5,0.0,7.5,Matches,AFC
471,Ehsan Hajsafi,DF,IR Iran,35,1990,2,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
479,Ali Al Hamadi,"FW,MF",Iraq,23,2002,6,4,194,2.2,2,0,2,2,0,0,0,1,0.93,0.0,0.93,0.93,0.93,Matches,AFC
481,Abdullah Al Hamdan,MF,Saudi Arabia,26,1999,7,1,215,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
487,Rayan Hamidou,DF,Saudi Arabia,23,2002,3,3,225,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
492,Lee Hanbeom,DF,Korea Republic,23,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
502,Moteb Al-Harbi,"MF,DF",Saudi Arabia,25,2000,4,3,232,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
504,Saleh Hardani,DF,IR Iran,27,1998,11,8,739,8.2,1,1,2,1,0,0,1,1,0.12,0.12,0.24,0.12,0.24,Matches,AFC
512,Mahdi Hashemnezhad,FW,IR Iran,24,2001,1,1,55,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
513,Akam Hashim,DF,Iraq,27,1998,6,3,307,3.4,1,0,1,1,0,0,1,0,0.29,0.0,0.29,0.29,0.29,Matches,AFC
514,Daiki Hashioka,DF,Japan,26,1999,4,2,211,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
515,Abbas Al Hassan,MF,Saudi Arabia,21,2004,4,2,182,2.0,0,1,1,0,0,0,0,0,0.0,0.49,0.49,0.0,0.49,Matches,AFC
516,Abdelkarim Hassan,DF,Qatar,32,1993,3,2,198,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
519,Ibrahim Al Hassan,"MF,FW",Qatar,20,2005,8,6,442,4.9,2,1,3,2,0,0,1,0,0.41,0.2,0.61,0.41,0.61,Matches,AFC
520,Jalal Hassan,GK,Iraq,34,1991,16,16,1440,16.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
523,Reo Hatate,MF,Japan,28,1997,3,1,74,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
524,Abdulaziz Hatem,MF,Qatar,35,1990,9,4,461,5.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
527,Hassan Al-Haydos,MF,Qatar,35,1990,2,2,135,1.5,1,0,1,1,0,0,0,0,0.67,0.0,0.67,0.67,0.67,Matches,AFC
530,Ali Hazazi,MF,Saudi Arabia,31,1994,2,1,73,0.8,0,1,1,0,0,0,0,0,0.0,1.23,1.23,0.0,1.23,Matches,AFC
531,Amin Hazbavi,DF,IR Iran,22,2003,4,3,255,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
536,Hwang Hee-chan,"MF,FW",Korea Republic,30,1996,11,8,603,6.7,4,0,4,4,0,0,0,0,0.6,0.0,0.6,0.6,0.6,Matches,AFC
546,Son Heung-min,"MF,FW",Korea Republic,33,1992,13,12,1064,11.8,10,4,14,8,2,2,0,0,0.85,0.34,1.18,0.68,1.02,Matches,AFC
549,Yu Hirakawa,MF,Japan,25,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
553,Mao Hosoya,FW,Japan,24,2001,3,0,71,0.8,2,0,2,2,0,0,0,0,2.54,0.0,2.54,2.54,2.54,Matches,AFC
555,Hossein Hosseini,GK,IR Iran,33,1992,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
556,Javad Hosseinnezhad,MF,IR Iran,22,2003,3,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
557,Amirhossein Hosseinzadeh,MF,IR Iran,25,2000,4,1,95,1.1,1,0,1,1,0,0,0,0,0.95,0.0,0.95,0.95,0.95,Matches,AFC
559,Jung Hoyeon,MF,Korea Republic,25,2000,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
560,Ajdin Hrustic,MF,Australia,29,1996,7,4,308,3.4,0,1,1,0,0,0,0,0,0.0,0.29,0.29,0.0,0.29,Matches,AFC
577,Al Hashmi Al Hussein,DF,Qatar,22,2003,1,1,90,1.0,0,1,1,0,0,0,0,0,0.0,1.0,1.0,0.0,1.0,Matches,AFC
578,Ayman Hussein,FW,Iraq,29,1996,15,13,1117,12.4,8,0,8,6,2,3,2,0,0.64,0.0,0.64,0.48,0.48,Matches,AFC
580,Oh Hyeon-gyu,FW,Korea Republic,24,2001,9,1,240,2.7,4,0,4,4,0,0,1,0,1.5,0.0,1.5,1.5,1.5,Matches,AFC
581,Jo Hyeon-woo,GK,Korea Republic,34,1991,13,13,1170,13.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
583,Lee Hyunju,MF,Korea Republic,22,2003,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
584,Yang Hyunjun,"FW,MF",Korea Republic,23,2002,2,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
585,Hong Hyunseok,MF,Korea Republic,26,1999,4,0,48,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,AFC
592,Hwang In-beom,MF,Korea Republic,29,1996,15,15,1284,14.3,0,2,2,0,0,0,1,0,0.0,0.14,0.14,0.0,0.14,Matches,AFC
596,Zidane Iqbal,MF,Iraq,22,2003,12,6,634,7.0,2,0,2,2,0,0,2,0,0.28,0.0,0.28,0.28,0.28,Matches,AFC
598,Nestory Irankunda,FW,Australia,19,2006,5,3,220,2.4,1,0,1,0,1,1,0,0,0.41,0.0,0.41,0.0,0.0,Matches,AFC
599,John Iredale,FW,Australia,26,1999,2,0,49,0.5,1,0,1,1,0,0,0,0,1.84,0.0,1.84,1.84,1.84,Matches,AFC
