Rk,Player,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Matches,confederation,competition
1428,Bryan Zaragoza,"FW,MF",Spain,22,2001,2,0,35,0.4,1,0,1,0,1,1,1,0,2.57,0.0,2.57,0.0,0.0,Matches,UEFA,UEFA Nations League
1435,Andi Zeqiri,FW,Switzerland,25,1999,4,0,101,1.1,1,0,1,0,1,1,0,0,0.89,0.0,0.89,0.0,0.0,Matches,UEFA,UEFA Nations League
1448,Martín Zubimendi,MF,Spain,25,1999,9,8,775,8.6,2,0,2,2,0,0,0,0,0.23,0.0,0.23,0.23,0.23,Matches,UEFA,UEFA Nations League
1451,Martin Ødegaard,MF,Norway,25,1998,2,2,156,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,UEFA Nations League
4,Hossam Abdelmegeed,DF,Egypt,23,2001,4,4,360,4.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,CAF,AFCON 2025
7,Ahmed Aboul-Fotouh,MF,Egypt,26,1998,5,3,311,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CAF,AFCON 2025
11,Ibrahim Adel,MF,Egypt,23,2001,4,2,191,2.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CAF,AFCON 2025
14,Nayef Aguerd,DF,Morocco,28,1996,7,7,690,7.7,0,1,1,0,0,0,1,0,0.0,0.13,0.13,0.0,0.13,Matches,CAF,AFCON 2025
21,Ilias Akhomach,MF,Morocco,20,2004,3,0,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CAF,AFCON 2025
34,Sofyan Amrabat,MF,Morocco,28,1996,3,2,194,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CAF,AFCON 2025
39,Emam Ashour,MF,Egypt,26,1998,6,4,389,4.3,0,2,2,0,0,0,0,0,0.0,0.46,0.46,0.0,0.46,Matches,CAF,AFCON 2025
41,Marwan Attia,MF,Egypt,26,1998,5,5,455,5.1,1,1,2,1,0,0,2,0,0.2,0.2,0.4,0.2,0.4,Matches,CAF,AFCON 2025
49,Neil El Aynaoui,MF,Morocco,23,2001,7,7,690,7.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CAF,AFCON 2025
74,Eliesse Ben Seghir,MF,Morocco,19,2005,4,0,53,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CAF,AFCON 2025
92,Yassine Bounou,GK,Morocco,33,1991,7,7,690,7.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CAF,AFCON 2025
117,Mohamed Chibi,DF,Morocco,32,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CAF,AFCON 2025
146,Brahim Díaz,"MF,FW",Morocco,25,1999,7,7,584,6.5,5,0,5,4,1,2,1,0,0.77,0.0,0.77,0.62,0.62,Matches,CAF,AFCON 2025
167,Ahmed Eid,MF,Egypt,24,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CAF,AFCON 2025
173,Youssef En-Nesyri,FW,Morocco,27,1997,7,0,150,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CAF,AFCON 2025
184,Abde Ezzalzouli,"FW,MF",Morocco,23,2001,7,5,517,5.7,0,1,1,0,0,0,0,0,0.0,0.17,0.17,0.0,0.17,Matches,CAF,AFCON 2025
187,Osama Faisal,FW,Egypt,24,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CAF,AFCON 2025
188,Mostafa Fathi,MF,Egypt,29,1995,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CAF,AFCON 2025
189,Hamdy Fathy,"MF,DF",Egypt,30,1994,7,6,574,6.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CAF,AFCON 2025
218,Achraf Hakimi,DF,Morocco,26,1998,5,4,447,5.0,0,1,1,0,0,0,0,0,0.0,0.2,0.2,0.0,0.2,Matches,CAF,AFCON 2025
220,Mohamed Hamdy,DF,Egypt,29,1995,3,3,214,2.4,0,1,1,0,0,0,0,0,0.0,0.42,0.42,0.0,0.42,Matches,CAF,AFCON 2025
221,Mohamed Hany,"DF,MF",Egypt,29,1996,6,6,524,5.8,0,1,1,0,0,0,2,1,0.0,0.17,0.17,0.0,0.17,Matches,CAF,AFCON 2025
226,Yasser Ibrahim,DF,Egypt,31,1993,6,5,525,5.8,1,0,1,1,0,0,1,0,0.17,0.0,0.17,0.17,0.17,Matches,CAF,AFCON 2025
227,Hamza Igamane,FW,Morocco,22,2002,3,0,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CAF,AFCON 2025
231,Mohamed Ismael,DF,Egypt,25,1999,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CAF,AFCON 2025
243,Ayoub El Kaabi,FW,Morocco,31,1993,7,6,472,5.2,3,1,4,3,0,0,0,0,0.57,0.19,0.76,0.57,0.76,Matches,CAF,AFCON 2025
268,Bilal El Khannouss,MF,Morocco,20,2004,6,4,354,3.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CAF,AFCON 2025
284,Mohanad Lasheen,MF,Egypt,28,1996,3,2,164,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CAF,AFCON 2025
315,Omar Marmoush,FW,Egypt,25,1999,6,5,463,5.1,2,0,2,2,0,0,0,0,0.39,0.0,0.39,0.39,0.39,Matches,CAF,AFCON 2025
320,Adam Masina,DF,Morocco,31,1994,5,5,478,5.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CAF,AFCON 2025
329,Noussair Mazraoui,DF,Morocco,27,1997,7,7,625,6.9,0,1,1,0,0,0,0,0,0.0,0.14,0.14,0.0,0.14,Matches,CAF,AFCON 2025
353,Mostafa Mohamed,FW,Egypt,27,1997,6,2,185,2.1,0,1,1,0,0,0,0,0,0.0,0.49,0.49,0.0,0.49,Matches,CAF,AFCON 2025
355,Salah Mohsen,FW,Egypt,26,1998,2,1,86,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CAF,AFCON 2025
428,Azzedine Ounahi,MF,Morocco,24,2000,3,3,223,2.5,0,2,2,0,0,0,1,0,0.0,0.81,0.81,0.0,0.81,Matches,CAF,AFCON 2025
440,Ramy Rabia,DF,Egypt,31,1993,5,5,470,5.2,1,0,1,1,0,0,1,0,0.19,0.0,0.19,0.19,0.19,Matches,CAF,AFCON 2025
441,Soufiane Rahimi,FW,Morocco,28,1996,3,1,78,0.9,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CAF,AFCON 2025
447,Mahmoud Saber,MF,Egypt,23,2001,2,1,75,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CAF,AFCON 2025
449,Ismael Saibari,MF,Morocco,24,2001,7,7,586,6.5,1,0,1,1,0,0,1,0,0.15,0.0,0.15,0.15,0.15,Matches,CAF,AFCON 2025
451,Romain Saïss,DF,Morocco,34,1990,1,1,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CAF,AFCON 2025
454,Mohamed Salah,"FW,MF",Egypt,32,1992,6,6,569,6.3,4,1,5,3,1,1,0,0,0.63,0.16,0.79,0.47,0.63,Matches,CAF,AFCON 2025
455,Anass Salah-Eddine,DF,Morocco,23,2002,4,2,226,2.5,0,1,1,0,0,0,1,0,0.0,0.4,0.4,0.0,0.4,Matches,CAF,AFCON 2025
467,Ahmed Sayed,MF,Egypt,29,1996,6,2,280,3.1,0,1,1,0,0,0,0,0,0.0,0.32,0.32,0.0,0.32,Matches,CAF,AFCON 2025
475,Mohamed Shehata,MF,Egypt,23,2001,2,0,38,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CAF,AFCON 2025
476,Mohamed El-Shenawy,GK,Egypt,36,1988,5,5,480,5.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CAF,AFCON 2025
477,Mostafa Shoubir,GK,Egypt,24,2000,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CAF,AFCON 2025
489,Khaled Sobhi,DF,Egypt,29,1995,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CAF,AFCON 2025
496,Chemsdine Talbi,MF,Morocco,19,2005,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CAF,AFCON 2025
499,Oussama Targhalline,MF,Morocco,22,2002,4,0,88,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CAF,AFCON 2025
516,Trézéguet,"MF,FW",Egypt,30,1994,6,4,320,3.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CAF,AFCON 2025
531,Jawad El Yamiq,DF,Morocco,32,1992,3,1,194,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CAF,AFCON 2025
1,Brenden Aaronson,MF,United States,24,2000,5,1,139,1.5,1,1,2,1,0,0,0,0,0.65,0.65,1.29,0.65,1.29,Matches,CONCACAF,Gold Cup 2025
2,Paxten Aaronson,MF,United States,21,2003,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
6,Tyler Adams,MF,United States,25,1999,5,4,363,4.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
10,Patrick Agyemang,FW,United States,24,2000,6,6,503,5.6,2,0,2,2,0,0,0,0,0.36,0.0,0.36,0.36,0.36,Matches,CONCACAF,Gold Cup 2025
11,Ali Ahmed,MF,Canada,24,2000,2,1,104,1.2,0,1,1,0,0,0,0,0,0.0,0.87,0.87,0.0,0.87,Matches,CONCACAF,Gold Cup 2025
17,Roberto Alvarado,"MF,FW",Mexico,26,1998,6,6,494,5.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
18,Edson Álvarez,"MF,DF",Mexico,27,1997,6,6,540,6.0,2,1,3,2,0,0,0,0,0.33,0.17,0.5,0.33,0.5,Matches,CONCACAF,Gold Cup 2025
26,Luis Ángel Malagón,GK,Mexico,27,1997,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
30,Julian Araujo,DF,Mexico,23,2001,2,2,180,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
36,Max Arfsten,DF,United States,23,2001,5,5,432,4.8,1,3,4,1,0,0,0,0,0.21,0.62,0.83,0.21,0.83,Matches,CONCACAF,Gold Cup 2025
45,Zorhan Bassong,DF,Canada,25,1999,2,1,118,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
49,Sebastian Berhalter,MF,United States,23,2001,5,5,450,5.0,0,2,2,0,0,0,1,0,0.0,0.4,0.4,0.0,0.4,Matches,CONCACAF,Gold Cup 2025
60,Tajon Buchanan,MF,Canada,25,1999,4,3,247,2.7,3,0,3,3,0,0,0,0,1.09,0.0,1.09,1.09,1.09,Matches,CONCACAF,Gold Cup 2025
67,Johnny Cardoso,MF,United States,23,2001,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
78,Luis Chávez,MF,Mexico,29,1996,2,1,109,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
79,Mateo Chávez,DF,Mexico,20,2004,3,2,170,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
80,Mathieu Choiniere,MF,Canada,25,1999,4,3,291,3.2,0,1,1,0,0,0,0,0,0.0,0.31,0.31,0.0,0.31,Matches,CONCACAF,Gold Cup 2025
84,Derek Cornelius,DF,Canada,27,1997,2,2,146,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
85,Maxime Crépeau,GK,Canada,30,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
89,Jonathan David,"FW,MF",Canada,25,2000,4,4,297,3.3,2,1,3,1,1,2,0,0,0.61,0.3,0.91,0.3,0.61,Matches,CONCACAF,Gold Cup 2025
90,Promise David,FW,Canada,23,2001,3,1,82,0.9,1,0,1,1,0,0,1,0,1.1,0.0,1.1,1.1,1.1,Matches,CONCACAF,Gold Cup 2025
93,Luc De Fougerolles,DF,Canada,19,2005,3,3,228,2.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
102,Damion Downs,FW,United States,20,2004,4,0,70,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
105,Jorge Eduardo Sánchez,DF,Mexico,27,1997,3,3,265,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
119,Alex Freeman,DF,United States,20,2004,6,6,537,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
120,Matt Freese,GK,United States,26,1998,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
122,Jesús Gallardo,DF,Mexico,30,1994,5,4,350,3.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
132,Santiago Giménez,FW,Mexico,23,2001,6,1,171,1.9,0,1,1,0,0,0,0,0,0.0,0.53,0.53,0.0,0.53,Matches,CONCACAF,Gold Cup 2025
150,César Huerta,"FW,MF",Mexico,24,2000,5,0,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
155,Daniel Jebbison,FW,Canada,21,2003,2,0,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
156,Raúl Jiménez,FW,Mexico,33,1991,6,6,446,5.0,3,0,3,3,0,0,1,0,0.61,0.0,0.61,0.61,0.61,Matches,CONCACAF,Gold Cup 2025
158,Alistair Johnston,DF,Canada,26,1998,3,2,167,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
168,Jamie Knight-Lebel,DF,Canada,20,2004,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
169,Ismaël Koné,MF,Canada,22,2002,2,1,103,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
171,Luca de la Torre,MF,United States,26,1998,6,6,425,4.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
173,Cyle Larin,"FW,MF",Canada,29,1995,4,0,79,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
174,Richie Laryea,DF,Canada,30,1995,3,3,242,2.7,0,1,1,0,0,0,0,0,0.0,0.37,0.37,0.0,0.37,Matches,CONCACAF,Gold Cup 2025
185,Erik Lira,MF,Mexico,24,2000,3,2,181,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
193,Diego Luna,MF,United States,21,2003,6,5,412,4.6,3,2,5,3,0,0,2,0,0.66,0.44,1.09,0.66,1.09,Matches,CONCACAF,Gold Cup 2025
208,Jack McGlynn,MF,United States,21,2003,6,2,186,2.1,0,1,1,0,0,0,0,0,0.0,0.48,0.48,0.0,0.48,Matches,CONCACAF,Gold Cup 2025
209,Mark McKenzie,DF,United States,25,1999,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
214,Kamal Miller,DF,Canada,27,1997,2,1,118,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
220,César Montes,DF,Mexico,27,1997,5,5,442,4.9,3,0,3,3,0,0,3,0,0.61,0.0,0.61,0.61,0.61,Matches,CONCACAF,Gold Cup 2025
224,Gilberto Mora,MF,Mexico,16,2008,3,3,222,2.5,0,1,1,0,0,0,0,0,0.0,0.41,0.41,0.0,0.41,Matches,CONCACAF,Gold Cup 2025
234,Jayden Nelson,MF,Canada,22,2002,1,1,55,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
237,Tani Oluwaseyi,FW,Canada,24,2000,3,3,230,2.6,1,1,2,1,0,0,0,0,0.39,0.39,0.78,0.39,0.78,Matches,CONCACAF,Gold Cup 2025
239,Jesús Orozco,DF,Mexico,22,2002,3,0,43,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
255,Orbelín Pineda,MF,Mexico,28,1996,4,1,68,0.8,0,1,1,0,0,0,0,0,0.0,1.32,1.32,0.0,1.32,Matches,CONCACAF,Gold Cup 2025
263,Julián Quiñones,FW,Mexico,27,1997,4,1,110,1.2,0,1,1,0,0,0,1,0,0.0,0.82,0.82,0.0,0.82,Matches,CONCACAF,Gold Cup 2025
269,Tim Ream,DF,United States,37,1987,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
271,Israel Reyes,DF,Mexico,24,2000,3,2,140,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
272,Chris Richards,DF,United States,24,2000,6,6,536,6.0,2,0,2,2,0,0,2,0,0.34,0.0,0.34,0.34,0.34,Matches,CONCACAF,Gold Cup 2025
274,Miles Robinson,DF,United States,27,1997,2,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
276,Charly Rodríguez,MF,Mexico,28,1997,3,0,79,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
288,Marcel Ruiz,MF,Mexico,24,2000,5,5,414,4.6,0,1,1,0,0,0,0,0,0.0,0.22,0.22,0.0,0.22,Matches,CONCACAF,Gold Cup 2025
293,Nathan Saliba,MF,Canada,20,2004,3,2,200,2.2,2,0,2,2,0,0,0,0,0.9,0.0,0.9,0.9,0.9,Matches,CONCACAF,Gold Cup 2025
299,Ángel Sepúlveda,"FW,MF",Mexico,33,1991,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
300,Jacob Shaffelburg,MF,Canada,25,1999,4,3,233,2.6,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
303,Niko Sigur,"MF,DF",Canada,21,2003,4,4,319,3.5,1,1,2,1,0,0,0,0,0.28,0.28,0.56,0.28,0.56,Matches,CONCACAF,Gold Cup 2025
306,Dayne St. Clair,GK,Canada,27,1997,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
308,Quinn Sullivan,MF,United States,20,2004,1,1,69,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
313,Malik Tillman,MF,United States,22,2002,6,6,540,6.0,3,2,5,3,0,1,0,0,0.5,0.33,0.83,0.5,0.83,Matches,CONCACAF,Gold Cup 2025
314,John Tolkin,DF,United States,22,2002,4,1,116,1.3,0,1,1,0,0,0,0,0,0.0,0.78,0.78,0.0,0.78,Matches,CONCACAF,Gold Cup 2025
321,Johan Vásquez,DF,Mexico,26,1998,5,5,435,4.8,0,1,1,0,0,0,0,0,0.0,0.21,0.21,0.0,0.21,Matches,CONCACAF,Gold Cup 2025
323,Alexis Vega,"FW,MF",Mexico,27,1997,6,5,455,5.1,1,1,2,1,0,0,0,0,0.2,0.2,0.4,0.2,0.4,Matches,CONCACAF,Gold Cup 2025
327,Joel Waterman,DF,Canada,29,1996,3,2,214,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
328,Brian White,FW,United States,28,1996,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
329,Haji Wright,"FW,MF",United States,26,1998,1,0,18,0.2,1,0,1,1,0,0,0,0,5.0,0.0,5.0,5.0,5.0,Matches,CONCACAF,Gold Cup 2025
335,Walker Zimmerman,DF,United States,31,1993,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,CONCACAF,Gold Cup 2025
2,Michel Aebischer,MF,Switzerland,27,1997,5,5,476,5.3,1,2,3,1,0,0,0,0,0.19,0.38,0.57,0.19,0.57,Matches,UEFA,Euro 2024
4,Manuel Akanji,DF,Switzerland,28,1995,5,5,480,5.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
9,Trent Alexander-Arnold,MF,England,25,1998,4,2,134,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
13,Zeki Amdouni,"FW,MF",Switzerland,23,2000,4,0,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
22,Alex Baena,"FW,MF",Spain,22,2001,2,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
25,Johan Bakayoko,"FW,MF",Belgium,20,2003,2,0,48,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
30,Bradley Barcola,FW,France,21,2002,3,1,103,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
39,Jude Bellingham,"MF,FW",England,20,2003,7,7,670,7.4,2,1,3,2,0,0,2,0,0.27,0.13,0.4,0.27,0.4,Matches,UEFA,Euro 2024
51,Jarrod Bowen,"FW,MF",England,27,1996,2,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
64,Eduardo Camavinga,MF,France,21,2002,4,1,169,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
67,João Cancelo,"DF,MF",Portugal,29,1994,4,4,345,3.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
68,Yannick Carrasco,"MF,DF",Belgium,30,1993,4,2,218,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
69,Dani Carvajal,DF,Spain,32,1992,5,5,469,5.2,1,0,1,1,0,0,3,1,0.19,0.0,0.19,0.19,0.19,Matches,UEFA,Euro 2024
70,Timothy Castagne,DF,Belgium,28,1995,4,4,357,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
71,Koen Casteels,GK,Belgium,31,1992,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
83,Kingsley Coman,"FW,MF",France,27,1996,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
84,Francisco Conceição,MF,Portugal,21,2002,4,1,182,2.0,1,0,1,1,0,0,1,0,0.49,0.0,0.49,0.49,0.49,Matches,UEFA,Euro 2024
85,Diogo Costa,GK,Portugal,24,1999,5,5,510,5.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
89,Marc Cucurella,DF,Spain,25,1998,6,6,545,6.1,0,1,1,0,0,0,0,0,0.0,0.17,0.17,0.0,0.17,Matches,UEFA,Euro 2024
91,Diogo Dalot,MF,Portugal,24,1999,2,2,152,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
98,Kevin De Bruyne,MF,Belgium,32,1991,4,4,360,4.0,1,0,1,1,0,0,0,0,0.25,0.0,0.25,0.25,0.25,Matches,UEFA,Euro 2024
99,Charles De Ketelaere,"FW,MF",Belgium,22,2001,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
100,Zeno Debast,DF,Belgium,20,2003,2,1,104,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
102,Ousmane Dembélé,"FW,MF",France,26,1997,5,4,361,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
105,Rúben Dias,DF,Portugal,26,1997,4,4,420,4.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
108,Jeremy Doku,MF,Belgium,21,2002,4,4,320,3.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
116,Kwadwo Duah,FW,Switzerland,26,1997,3,1,107,1.2,1,0,1,1,0,0,0,0,0.84,0.0,0.84,0.84,0.84,Matches,UEFA,Euro 2024
123,Breel Embolo,FW,Switzerland,26,1997,5,3,296,3.3,2,0,2,2,0,0,0,0,0.61,0.0,0.61,0.61,0.61,Matches,UEFA,Euro 2024
125,Eberechi Eze,"FW,MF",England,25,1998,3,0,102,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
126,Wout Faes,DF,Belgium,25,1998,4,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
128,João Félix,MF,Portugal,24,1999,2,1,105,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches,UEFA,Euro 2024
129,Bruno Fernandes,MF,Portugal,29,1994,4,4,374,4.2,1,0,1,1,0,0,0,0,0.24,0.0,0.24,0.24,0.24,Matches,UEFA,Euro 2024
